x,y,z,theta,dist_l,conf_l,dist_r,conf_r
3352212.82002, 5074601.2138, 184.686494638, 1.57897240969, 2.5, -1, 2.5, -1
3352212.82002, 5074601.2138, 184.686494638, 1.57897240969, 2.5, -1, 2.5, -1
3352212.77058, 5074601.32787, 184.685640998, 1.57871301089, 2.5, -1, 2.5, -1
3352212.74585, 5074601.38473, 184.685207161, 1.57857676504, 2.5, -1, 2.5, -1
3352212.72113, 5074601.44158, 184.684797716, 1.57844038993, 2.5, -1, 2.5, -1
3352212.72113, 5074601.44158, 184.684797716, 1.57844038993, 2.5, -1, 2.5, -1
3352212.72113, 5074601.44158, 184.684797716, 1.57844038993, 2.5, -1, 2.5, -1
3352212.72113, 5074601.44158, 184.684797716, 1.57844038993, 2.5, -1, 2.5, -1
3352212.62236, 5074601.66858, 184.682780599, 1.57787125561, 2.5, -1, 2.5, -1
3352212.62236, 5074601.66858, 184.682780599, 1.57787125561, 2.5, -1, 2.5, -1
3352212.57303, 5074601.78225, 184.681635993, 1.57758757205, 2.5, -1, 2.5, -1
3352212.57303, 5074601.78225, 184.681635993, 1.57758757205, 2.5, -1, 2.5, -1
3352212.52372, 5074601.89591, 184.680447366, 1.57732825502, 2.5, -1, 2.5, -1
3352212.52372, 5074601.89591, 184.680447366, 1.57732825502, 2.5, -1, 2.5, -1
3352212.4991, 5074601.95312, 184.679834725, 1.57719994389, 2.5, -1, 2.5, -1
3352212.4499, 5074602.06674, 184.678658683, 1.57694461531, 2.5, -1, 2.5, -1
3352212.4499, 5074602.06674, 184.678658683, 1.57694461531, 2.5, -1, 2.5, -1
3352212.40074, 5074602.18039, 184.677435563, 1.57665106064, 2.5, -1, 2.5, -1
3352212.37626, 5074602.23716, 184.676707132, 1.57648161578, 2.5, -1, 2.5, -1
3352212.3518, 5074602.29393, 184.676206949, 1.57639476464, 2.5, -1, 2.5, -1
3352212.32731, 5074602.35074, 184.675595367, 1.57628426182, 2.5, -1, 2.5, -1
3352212.30278, 5074602.40716, 184.675066236, 1.5760993857, 2.5, -1, 2.5, -1
3352212.27824, 5074602.46429, 184.674519187, 1.57598153137, 2.5, -1, 2.5, -1
3352212.25373, 5074602.5211, 184.673967115, 1.57581244171, 2.5, -1, 2.5, -1
3352212.22926, 5074602.57788, 184.673342027, 1.5756353401, 2.5, -1, 2.5, -1
3352212.2047, 5074602.6346, 184.67285873, 1.57553141062, 2.5, -1, 2.5, -1
3352212.18015, 5074602.69138, 184.672239757, 1.57540927682, 2.5, -1, 2.5, -1
3352212.15563, 5074602.74774, 184.671764413, 1.5752773473, 2.5, -1, 2.5, -1
3352212.13112, 5074602.8045, 184.671295682, 1.57513014753, 2.5, -1, 2.5, -1
3352212.1066, 5074602.86126, 184.670755919, 1.57501105365, 2.5, -1, 2.5, -1
3352212.0821, 5074602.918, 184.670240737, 1.57490586517, 2.5, -1, 2.5, -1
3352212.05761, 5074602.97473, 184.669719488, 1.57479650003, 2.5, -1, 2.5, -1
3352212.03313, 5074603.03182, 184.669227105, 1.5746753722, 2.5, -1, 2.5, -1
3352212.00866, 5074603.08857, 184.668758144, 1.57454870005, 2.5, -1, 2.5, -1
3352211.98421, 5074603.14528, 184.668277255, 1.57442288572, 2.5, -1, 2.5, -1
3352211.95979, 5074603.20201, 184.667857327, 1.5743335603, 2.5, -1, 2.5, -1
3352211.93539, 5074603.25837, 184.667384909, 1.57420045213, 2.5, -1, 2.5, -1
3352211.91106, 5074603.31546, 184.666947185, 1.57405292962, 2.5, -1, 2.5, -1
3352211.88671, 5074603.37221, 184.666563452, 1.57394685037, 2.5, -1, 2.5, -1
3352211.8624, 5074603.42896, 184.666071043, 1.57384212462, 2.5, -1, 2.5, -1
3352211.8381, 5074603.48566, 184.665730329, 1.57374314204, 2.5, -1, 2.5, -1
3352211.81377, 5074603.54235, 184.665190376, 1.57361438053, 2.5, -1, 2.5, -1
3352211.78946, 5074603.59898, 184.664762549, 1.57347180598, 2.5, -1, 2.5, -1
3352211.76514, 5074603.65562, 184.664293124, 1.57340181225, 2.5, -1, 2.5, -1
3352211.74086, 5074603.7123, 184.663794146, 1.5733058648, 2.5, -1, 2.5, -1
3352211.71657, 5074603.76856, 184.663389825, 1.57319886968, 2.5, -1, 2.5, -1
3352211.6923, 5074603.82559, 184.662912871, 1.57308269666, 2.5, -1, 2.5, -1
3352211.66804, 5074603.8822, 184.662459298, 1.57294832959, 2.5, -1, 2.5, -1
3352211.64378, 5074603.93847, 184.66206885, 1.57284802878, 2.5, -1, 2.5, -1
3352211.61957, 5074603.99554, 184.661568256, 1.57272661055, 2.5, -1, 2.5, -1
3352211.59533, 5074604.05217, 184.661226479, 1.57263692961, 2.5, -1, 2.5, -1
3352211.5711, 5074604.10881, 184.660769734, 1.57252171898, 2.5, -1, 2.5, -1
3352211.54688, 5074604.16506, 184.660353645, 1.57237363834, 2.5, -1, 2.5, -1
3352211.52268, 5074604.22207, 184.659877369, 1.57227268677, 2.5, -1, 2.5, -1
3352211.49848, 5074604.27868, 184.659367833, 1.57217775201, 2.5, -1, 2.5, -1
3352211.47428, 5074604.33529, 184.658888147, 1.57208254462, 2.5, -1, 2.5, -1
3352211.45006, 5074604.39152, 184.658368344, 1.5719856745, 2.5, -1, 2.5, -1
3352211.42585, 5074604.4485, 184.657799064, 1.57188029456, 2.5, -1, 2.5, -1
3352211.40162, 5074604.5047, 184.657260642, 1.57179759293, 2.5, -1, 2.5, -1
3352211.37743, 5074604.56166, 184.656694986, 1.57171706481, 2.5, -1, 2.5, -1
3352211.37743, 5074604.56166, 184.656694986, 1.57171706481, 2.5, -1, 2.5, -1
3352211.3291, 5074604.67481, 184.655563897, 1.57155637321, 2.5, -1, 2.5, -1
3352211.3291, 5074604.67481, 184.655563897, 1.57155637321, 2.5, -1, 2.5, -1
3352211.30488, 5074604.73105, 184.654940519, 1.57143227363, 2.5, -1, 2.5, -1
3352211.25669, 5074604.84455, 184.653398215, 1.57117617338, 2.5, -1, 2.5, -1
3352211.25669, 5074604.84455, 184.653398215, 1.57117617338, 2.5, -1, 2.5, -1
3352211.20843, 5074604.95737, 184.652177773, 1.57094329929, 2.5, -1, 2.5, -1
3352211.18437, 5074605.01429, 184.651643347, 1.57084861123, 2.5, -1, 2.5, -1
3352211.16032, 5074605.07081, 184.651046828, 1.5707605081, 2.5, -1, 2.5, -1
3352211.13624, 5074605.12766, 184.650467681, 1.57065537808, 2.5, -1, 2.5, -1
3352211.1122, 5074605.18474, 184.649829103, 1.57060171285, 2.5, -1, 2.5, -1
3352211.08816, 5074605.24172, 184.649365976, 1.57045598299, 2.5, -1, 2.5, -1
3352211.06413, 5074605.29892, 184.648885611, 1.57032313614, 2.5, -1, 2.5, -1
3352211.04005, 5074605.35603, 184.648386627, 1.57027423153, 2.5, -1, 2.5, -1
3352211.01599, 5074605.41308, 184.647928342, 1.57017467238, 2.5, -1, 2.5, -1
3352210.99192, 5074605.47014, 184.647460999, 1.57007627203, 2.5, -1, 2.5, -1
3352210.96786, 5074605.5272, 184.646922477, 1.56997938542, 2.5, -1, 2.5, -1
3352210.94378, 5074605.5841, 184.646436186, 1.56986723142, 2.5, -1, 2.5, -1
3352210.91971, 5074605.64122, 184.645941509, 1.56977756005, 2.5, -1, 2.5, -1
3352210.89566, 5074605.69818, 184.645381484, 1.56967420744, 2.5, -1, 2.5, -1
3352210.87164, 5074605.75533, 184.644871514, 1.56957321144, 2.5, -1, 2.5, -1
3352210.84763, 5074605.81238, 184.644341309, 1.56948952886, 2.5, -1, 2.5, -1
3352210.82366, 5074605.86942, 184.643907768, 1.56937737834, 2.5, -1, 2.5, -1
3352210.79971, 5074605.92647, 184.643449049, 1.56926797427, 2.5, -1, 2.5, -1
3352210.77578, 5074605.98348, 184.643050512, 1.56915518215, 2.5, -1, 2.5, -1
3352210.75189, 5074606.0405, 184.642668114, 1.56906134743, 2.5, -1, 2.5, -1
3352210.72799, 5074606.09752, 184.642181868, 1.56896989849, 2.5, -1, 2.5, -1
3352210.70411, 5074606.15447, 184.641798357, 1.56887308677, 2.5, -1, 2.5, -1
3352210.68022, 5074606.21073, 184.641424501, 1.56879905078, 2.5, -1, 2.5, -1
3352210.68022, 5074606.21073, 184.641424501, 1.56879905078, 2.5, -1, 2.5, -1
3352210.63244, 5074606.32324, 184.640685937, 1.56870438888, 2.5, -1, 2.5, -1
3352210.63244, 5074606.32324, 184.640685937, 1.56870438888, 2.5, -1, 2.5, -1
3352210.60857, 5074606.37905, 184.640325799, 1.5686405308, 2.5, -1, 2.5, -1
3352210.56089, 5074606.49191, 184.639538512, 1.56849053442, 2.5, -1, 2.5, -1
3352210.53704, 5074606.54813, 184.639162136, 1.56839501438, 2.5, -1, 2.5, -1
3352210.53704, 5074606.54813, 184.639162136, 1.56839501438, 2.5, -1, 2.5, -1
3352210.53704, 5074606.54813, 184.639162136, 1.56839501438, 2.5, -1, 2.5, -1
3352210.46551, 5074606.71673, 184.637896476, 1.56815633034, 2.5, -1, 2.5, -1
3352210.46551, 5074606.71673, 184.637896476, 1.56815633034, 2.5, -1, 2.5, -1
3352210.41786, 5074606.82909, 184.636854202, 1.56797270887, 2.5, -1, 2.5, -1
3352210.39404, 5074606.88525, 184.636354018, 1.5678729469, 2.5, -1, 2.5, -1
3352210.37021, 5074606.94143, 184.635809664, 1.56778842469, 2.5, -1, 2.5, -1
3352210.34639, 5074606.9976, 184.635266487, 1.56770076628, 2.5, -1, 2.5, -1
3352210.32256, 5074607.05375, 184.634761109, 1.56761543735, 2.5, -1, 2.5, -1
3352210.29873, 5074607.10989, 184.634231782, 1.5675162348, 2.5, -1, 2.5, -1
3352210.27489, 5074607.16602, 184.633693016, 1.56742840627, 2.5, -1, 2.5, -1
3352210.25104, 5074607.22214, 184.633150263, 1.56733262517, 2.5, -1, 2.5, -1
3352210.2272, 5074607.27825, 184.632606137, 1.56724875033, 2.5, -1, 2.5, -1
3352210.20335, 5074607.33436, 184.632058329, 1.56718850075, 2.5, -1, 2.5, -1
3352210.17952, 5074607.39045, 184.631458734, 1.56709337838, 2.5, -1, 2.5, -1
3352210.1557, 5074607.44653, 184.630872213, 1.56699462301, 2.5, -1, 2.5, -1
3352210.1557, 5074607.44653, 184.630872213, 1.56699462301, 2.5, -1, 2.5, -1
3352210.10811, 5074607.55828, 184.629594323, 1.56680921109, 2.5, -1, 2.5, -1
3352210.08436, 5074607.61437, 184.628946657, 1.56672510904, 2.5, -1, 2.5, -1
3352210.06063, 5074607.67046, 184.628308622, 1.56663490649, 2.5, -1, 2.5, -1
3352210.03691, 5074607.72695, 184.627657511, 1.56654734586, 2.5, -1, 2.5, -1
3352210.01322, 5074607.78303, 184.627008833, 1.56645653271, 2.5, -1, 2.5, -1
3352209.98952, 5074607.83868, 184.626420873, 1.56638196266, 2.5, -1, 2.5, -1
3352209.96583, 5074607.89474, 184.625817256, 1.56631792103, 2.5, -1, 2.5, -1
3352209.94216, 5074607.95122, 184.625227207, 1.56626557361, 2.5, -1, 2.5, -1
3352209.91846, 5074608.00725, 184.624667107, 1.5662118657, 2.5, -1, 2.5, -1
3352209.89479, 5074608.06326, 184.624131689, 1.56616387044, 2.5, -1, 2.5, -1
3352209.87113, 5074608.11925, 184.623600402, 1.56612998634, 2.5, -1, 2.5, -1
3352209.84749, 5074608.17521, 184.623075732, 1.56610989229, 2.5, -1, 2.5, -1
3352209.82386, 5074608.23118, 184.622570499, 1.56607749229, 2.5, -1, 2.5, -1
3352209.80022, 5074608.28672, 184.62208866, 1.56602726964, 2.5, -1, 2.5, -1
3352209.77661, 5074608.34308, 184.621547585, 1.56596981559, 2.5, -1, 2.5, -1
3352209.72944, 5074608.45493, 184.620461929, 1.56587326622, 2.5, -1, 2.5, -1
3352209.72944, 5074608.45493, 184.620461929, 1.56587326622, 2.5, -1, 2.5, -1
3352209.70586, 5074608.51043, 184.619914941, 1.56581219594, 2.5, -1, 2.5, -1
3352209.6823, 5074608.56634, 184.619351327, 1.56575120052, 2.5, -1, 2.5, -1
3352209.65876, 5074608.62267, 184.618754507, 1.56568950546, 2.5, -1, 2.5, -1
3352209.63523, 5074608.67859, 184.618197398, 1.56562354942, 2.5, -1, 2.5, -1
3352209.6117, 5074608.73408, 184.617675944, 1.56557408305, 2.5, -1, 2.5, -1
3352209.58819, 5074608.78998, 184.617153428, 1.56552130811, 2.5, -1, 2.5, -1
3352209.56467, 5074608.84628, 184.616620097, 1.5654705795, 2.5, -1, 2.5, -1
3352209.54113, 5074608.90174, 184.616197521, 1.56541247185, 2.5, -1, 2.5, -1
3352209.51759, 5074608.95803, 184.615707841, 1.56535177221, 2.5, -1, 2.5, -1
3352209.49403, 5074609.01387, 184.615320691, 1.56531431929, 2.5, -1, 2.5, -1
3352209.47048, 5074609.0697, 184.614891835, 1.56528032452, 2.5, -1, 2.5, -1
3352209.44693, 5074609.12551, 184.61449907, 1.56524943801, 2.5, -1, 2.5, -1
3352209.42337, 5074609.1813, 184.614113458, 1.56519907244, 2.5, -1, 2.5, -1
3352209.3998, 5074609.23667, 184.613714339, 1.56514056133, 2.5, -1, 2.5, -1
3352209.37624, 5074609.29288, 184.613257015, 1.5650860502, 2.5, -1, 2.5, -1
3352209.35269, 5074609.34868, 184.612778446, 1.56503615763, 2.5, -1, 2.5, -1
3352209.32914, 5074609.40404, 184.612315377, 1.56498034571, 2.5, -1, 2.5, -1
3352209.30561, 5074609.46024, 184.611762783, 1.5649195123, 2.5, -1, 2.5, -1
3352209.28206, 5074609.51601, 184.61126358, 1.56484322355, 2.5, -1, 2.5, -1
3352209.25852, 5074609.57137, 184.610764777, 1.56477667821, 2.5, -1, 2.5, -1
3352209.23499, 5074609.62715, 184.610250507, 1.56472819287, 2.5, -1, 2.5, -1
3352209.21147, 5074609.68291, 184.609744266, 1.56467683086, 2.5, -1, 2.5, -1
3352209.18797, 5074609.73866, 184.609248935, 1.56462567552, 2.5, -1, 2.5, -1
3352209.16447, 5074609.79439, 184.608747682, 1.56458298995, 2.5, -1, 2.5, -1
3352209.14099, 5074609.85051, 184.608250873, 1.56454870157, 2.5, -1, 2.5, -1
3352209.11754, 5074609.90621, 184.607779142, 1.56452636712, 2.5, -1, 2.5, -1
3352209.09412, 5074609.96191, 184.607356362, 1.56452445832, 2.5, -1, 2.5, -1
3352209.0707, 5074610.01758, 184.606940117, 1.56452577212, 2.5, -1, 2.5, -1
3352209.04729, 5074610.07326, 184.606504094, 1.56450275902, 2.5, -1, 2.5, -1
3352209.02387, 5074610.1285, 184.606099194, 1.5645024959, 2.5, -1, 2.5, -1
3352209.00047, 5074610.18458, 184.605616985, 1.56449563827, 2.5, -1, 2.5, -1
3352208.97706, 5074610.23981, 184.605176648, 1.56450018117, 2.5, -1, 2.5, -1
3352208.95367, 5074610.29546, 184.604693905, 1.56450816268, 2.5, -1, 2.5, -1
3352208.93028, 5074610.35153, 184.604173794, 1.56451474668, 2.5, -1, 2.5, -1
3352208.90689, 5074610.40676, 184.603664089, 1.56451569183, 2.5, -1, 2.5, -1
3352208.86014, 5074610.51807, 184.602518816, 1.56451900157, 2.5, -1, 2.5, -1
3352208.83678, 5074610.57415, 184.601880436, 1.56452143152, 2.5, -1, 2.5, -1
3352208.81341, 5074610.62938, 184.601307173, 1.56451193292, 2.5, -1, 2.5, -1
3352208.79003, 5074610.68504, 184.600699408, 1.5644997671, 2.5, -1, 2.5, -1
3352208.76666, 5074610.74144, 184.600036101, 1.56449059871, 2.5, -1, 2.5, -1
3352208.74329, 5074610.79775, 184.599368379, 1.56448903107, 2.5, -1, 2.5, -1
3352208.71991, 5074610.85405, 184.598692368, 1.56448302704, 2.5, -1, 2.5, -1
3352208.69652, 5074610.91034, 184.598025745, 1.56448162998, 2.5, -1, 2.5, -1
3352208.67312, 5074610.96654, 184.597358747, 1.56446163676, 2.5, -1, 2.5, -1
3352208.64969, 5074611.02281, 184.596662568, 1.56444091696, 2.5, -1, 2.5, -1
3352208.62625, 5074611.07907, 184.595908543, 1.56441588702, 2.5, -1, 2.5, -1
3352208.6028, 5074611.13542, 184.595140938, 1.56440502103, 2.5, -1, 2.5, -1
3352208.57935, 5074611.19166, 184.594333821, 1.56440922672, 2.5, -1, 2.5, -1
3352208.5559, 5074611.24791, 184.593536783, 1.56439799861, 2.5, -1, 2.5, -1
3352208.53241, 5074611.30401, 184.592725945, 1.5643815495, 2.5, -1, 2.5, -1
3352208.50893, 5074611.3603, 184.591908872, 1.56434673204, 2.5, -1, 2.5, -1
3352208.48546, 5074611.4165, 184.591022992, 1.5643405146, 2.5, -1, 2.5, -1
3352208.462, 5074611.47259, 184.590219463, 1.56435395735, 2.5, -1, 2.5, -1
3352208.43856, 5074611.52886, 184.589393163, 1.56433459696, 2.5, -1, 2.5, -1
3352208.41509, 5074611.585, 184.588587226, 1.56433252504, 2.5, -1, 2.5, -1
3352208.39165, 5074611.64116, 184.587831334, 1.56433030816, 2.5, -1, 2.5, -1
3352208.36824, 5074611.69734, 184.587087014, 1.56431317084, 2.5, -1, 2.5, -1
3352208.34488, 5074611.75345, 184.586447755, 1.56428509466, 2.5, -1, 2.5, -1
3352208.32157, 5074611.80885, 184.585942208, 1.56428025616, 2.5, -1, 2.5, -1
3352208.29828, 5074611.86389, 184.585601952, 1.56426045145, 2.5, -1, 2.5, -1
3352208.27496, 5074611.91971, 184.585066238, 1.56423332939, 2.5, -1, 2.5, -1
3352208.25165, 5074611.97505, 184.584682103, 1.56425471603, 2.5, -1, 2.5, -1
3352208.22834, 5074612.0304, 184.584317392, 1.56422972354, 2.5, -1, 2.5, -1
3352208.20505, 5074612.08574, 184.583883883, 1.56418224434, 2.5, -1, 2.5, -1
3352208.18175, 5074612.1407, 184.583641268, 1.56419351226, 2.5, -1, 2.5, -1
3352208.15846, 5074612.19642, 184.58314576, 1.56419041415, 2.5, -1, 2.5, -1
3352208.13518, 5074612.25174, 184.582788768, 1.5642530631, 2.5, -1, 2.5, -1
3352208.11188, 5074612.30713, 184.582322131, 1.56423144454, 2.5, -1, 2.5, -1
3352208.08862, 5074612.36255, 184.581758474, 1.56421581022, 2.5, -1, 2.5, -1
3352208.06537, 5074612.41795, 184.581221879, 1.56418589778, 2.5, -1, 2.5, -1
3352208.04212, 5074612.47336, 184.580589466, 1.56421170306, 2.5, -1, 2.5, -1
3352208.01888, 5074612.52876, 184.580005703, 1.56417877806, 2.5, -1, 2.5, -1
3352207.99563, 5074612.58417, 184.579371693, 1.56417128117, 2.5, -1, 2.5, -1
3352207.97238, 5074612.63915, 184.578805945, 1.56421208045, 2.5, -1, 2.5, -1
3352207.94911, 5074612.69483, 184.578178233, 1.56419911697, 2.5, -1, 2.5, -1
3352207.92583, 5074612.7501, 184.577482533, 1.56418323651, 2.5, -1, 2.5, -1
3352207.9026, 5074612.8053, 184.576956802, 1.56415872408, 2.5, -1, 2.5, -1
3352207.87936, 5074612.86051, 184.57638144, 1.56412043024, 2.5, -1, 2.5, -1
3352207.85613, 5074612.91533, 184.575796239, 1.56412709207, 2.5, -1, 2.5, -1
3352207.80975, 5074613.02597, 184.574464711, 1.56404708415, 2.5, -1, 2.5, -1
3352207.80975, 5074613.02597, 184.574464711, 1.56404708415, 2.5, -1, 2.5, -1
3352207.78664, 5074613.0807, 184.573900398, 1.56403784434, 2.5, -1, 2.5, -1
3352207.76354, 5074613.13612, 184.573193134, 1.56398749018, 2.5, -1, 2.5, -1
3352207.74051, 5074613.19122, 184.572486188, 1.56393978764, 2.5, -1, 2.5, -1
3352207.71754, 5074613.24591, 184.571886092, 1.56391803217, 2.5, -1, 2.5, -1
3352207.69457, 5074613.3013, 184.571087454, 1.56385665764, 2.5, -1, 2.5, -1
3352207.6716, 5074613.35627, 184.570406172, 1.56384601714, 2.5, -1, 2.5, -1
3352207.62585, 5074613.46618, 184.569020479, 1.56374852029, 2.5, -1, 2.5, -1
3352207.62585, 5074613.46618, 184.569020479, 1.56374852029, 2.5, -1, 2.5, -1
3352207.60297, 5074613.5207, 184.568512239, 1.56372112462, 2.5, -1, 2.5, -1
3352207.58008, 5074613.57587, 184.567848376, 1.56370367385, 2.5, -1, 2.5, -1
3352207.55722, 5074613.63067, 184.567349619, 1.5636913062, 2.5, -1, 2.5, -1
3352207.53437, 5074613.68544, 184.566840379, 1.56366199923, 2.5, -1, 2.5, -1
3352207.51152, 5074613.73981, 184.566429692, 1.56364792513, 2.5, -1, 2.5, -1
3352207.48863, 5074613.79485, 184.565904575, 1.56364780156, 2.5, -1, 2.5, -1
3352207.46582, 5074613.8495, 184.565457254, 1.56364485539, 2.5, -1, 2.5, -1
3352207.44298, 5074613.90415, 184.565040033, 1.56364900216, 2.5, -1, 2.5, -1
3352207.42017, 5074613.95842, 184.564634443, 1.56366758838, 2.5, -1, 2.5, -1
3352207.39734, 5074614.01336, 184.564154906, 1.56368002265, 2.5, -1, 2.5, -1
3352207.37457, 5074614.06758, 184.563702516, 1.5636938784, 2.5, -1, 2.5, -1
3352207.3518, 5074614.12247, 184.563169566, 1.56367753118, 2.5, -1, 2.5, -1
3352207.32904, 5074614.17692, 184.562630384, 1.56367986941, 2.5, -1, 2.5, -1
3352207.30633, 5074614.23132, 184.562179892, 1.56364920726, 2.5, -1, 2.5, -1
3352207.28358, 5074614.28578, 184.561698825, 1.56359040929, 2.5, -1, 2.5, -1
3352207.26099, 5074614.34001, 184.56120815, 1.56352447651, 2.5, -1, 2.5, -1
3352207.23834, 5074614.39385, 184.560881217, 1.56347340891, 2.5, -1, 2.5, -1
3352207.2157, 5074614.44828, 184.560209094, 1.56352607316, 2.5, -1, 2.5, -1
3352207.19305, 5074614.50223, 184.560054605, 1.56365228944, 2.5, -1, 2.5, -1
3352207.17032, 5074614.55573, 184.559606446, 1.56364656079, 2.5, -1, 2.5, -1
3352207.14757, 5074614.60958, 184.559318749, 1.56356090588, 2.5, -1, 2.5, -1
3352207.1248, 5074614.66342, 184.558956896, 1.56355129565, 2.5, -1, 2.5, -1
3352207.10206, 5074614.7176, 184.558639169, 1.56355358042, 2.5, -1, 2.5, -1
3352207.07935, 5074614.7714, 184.558158603, 1.56349387772, 2.5, -1, 2.5, -1
3352207.05663, 5074614.82512, 184.557699193, 1.56353104646, 2.5, -1, 2.5, -1
3352207.03399, 5074614.87881, 184.557130551, 1.56347313525, 2.5, -1, 2.5, -1
3352207.01134, 5074614.93217, 184.556633245, 1.56342634177, 2.5, -1, 2.5, -1
3352206.9887, 5074614.98623, 184.555910995, 1.56342363481, 2.5, -1, 2.5, -1
3352206.96609, 5074615.03957, 184.555329069, 1.56338136093, 2.5, -1, 2.5, -1
3352206.94347, 5074615.09319, 184.554680301, 1.5633512426, 2.5, -1, 2.5, -1
3352206.92085, 5074615.14678, 184.554033771, 1.56334303518, 2.5, -1, 2.5, -1
3352206.89824, 5074615.20033, 184.553364947, 1.56331735476, 2.5, -1, 2.5, -1
3352206.87563, 5074615.25417, 184.552715704, 1.56330617492, 2.5, -1, 2.5, -1
3352206.8531, 5074615.30734, 184.552183073, 1.56331647405, 2.5, -1, 2.5, -1
3352206.83055, 5074615.3608, 184.551569069, 1.56334449419, 2.5, -1, 2.5, -1
3352206.80799, 5074615.41455, 184.550959915, 1.56336472459, 2.5, -1, 2.5, -1
3352206.7855, 5074615.46798, 184.550308852, 1.56336343847, 2.5, -1, 2.5, -1
3352206.76304, 5074615.5214, 184.549677398, 1.56339402528, 2.5, -1, 2.5, -1
3352206.74065, 5074615.57475, 184.549089212, 1.5634344781, 2.5, -1, 2.5, -1
3352206.71826, 5074615.62812, 184.548478387, 1.56348224927, 2.5, -1, 2.5, -1
3352206.69593, 5074615.68143, 184.547751696, 1.56356471445, 2.5, -1, 2.5, -1
3352206.6737, 5074615.73474, 184.547309937, 1.56355422817, 2.5, -1, 2.5, -1
3352206.65139, 5074615.78804, 184.546504048, 1.56357800876, 2.5, -1, 2.5, -1
3352206.62918, 5074615.8413, 184.54595548, 1.56366937095, 2.5, -1, 2.5, -1
3352206.60699, 5074615.89423, 184.545259742, 1.56368467505, 2.5, -1, 2.5, -1
3352206.58477, 5074615.9478, 184.544479148, 1.56373439166, 2.5, -1, 2.5, -1
3352206.5626, 5074616.00098, 184.543869405, 1.56375571462, 2.5, -1, 2.5, -1
3352206.54043, 5074616.05376, 184.543169084, 1.56378607371, 2.5, -1, 2.5, -1
3352206.51824, 5074616.10717, 184.542455079, 1.56383644237, 2.5, -1, 2.5, -1
3352206.49607, 5074616.16017, 184.541802676, 1.56386888008, 2.5, -1, 2.5, -1
3352206.47388, 5074616.21298, 184.541226112, 1.56389804905, 2.5, -1, 2.5, -1
3352206.45169, 5074616.26641, 184.540663919, 1.56393358394, 2.5, -1, 2.5, -1
3352206.42952, 5074616.31965, 184.54003561, 1.56395796329, 2.5, -1, 2.5, -1
3352206.40736, 5074616.37273, 184.539608557, 1.56399944329, 2.5, -1, 2.5, -1
3352206.38522, 5074616.42592, 184.53912331, 1.56401890363, 2.5, -1, 2.5, -1
3352206.36312, 5074616.47901, 184.538793772, 1.56400606533, 2.5, -1, 2.5, -1
3352206.34106, 5074616.53207, 184.538404552, 1.56402796445, 2.5, -1, 2.5, -1
3352206.31901, 5074616.58508, 184.53826566, 1.56400490898, 2.5, -1, 2.5, -1
3352206.29697, 5074616.63809, 184.537820522, 1.56401230446, 2.5, -1, 2.5, -1
3352206.27501, 5074616.69102, 184.537670599, 1.56400296397, 2.5, -1, 2.5, -1
3352206.25305, 5074616.74385, 184.537358427, 1.56397576112, 2.5, -1, 2.5, -1
3352206.23111, 5074616.79685, 184.537019983, 1.56398706191, 2.5, -1, 2.5, -1
3352206.23111, 5074616.79685, 184.537019983, 1.56398706191, 2.5, -1, 2.5, -1
3352206.18715, 5074616.90273, 184.53608499, 1.56403966705, 2.5, -1, 2.5, -1
3352206.16527, 5074616.95556, 184.53529491, 1.56398901321, 2.5, -1, 2.5, -1
3352206.14324, 5074617.00834, 184.534579402, 1.563957536, 2.5, -1, 2.5, -1
3352206.12117, 5074617.06129, 184.533481391, 1.56392403458, 2.5, -1, 2.5, -1
3352206.09911, 5074617.11399, 184.532825282, 1.56391052304, 2.5, -1, 2.5, -1
3352206.07703, 5074617.16657, 184.531938395, 1.56401157961, 2.5, -1, 2.5, -1
3352206.05503, 5074617.2192, 184.531348791, 1.56406536239, 2.5, -1, 2.5, -1
3352206.05503, 5074617.2192, 184.531348791, 1.56406536239, 2.5, -1, 2.5, -1
3352206.01118, 5074617.32259, 184.530097901, 1.56435306737, 2.5, -1, 2.5, -1
3352206.01118, 5074617.32259, 184.530097901, 1.56435306737, 2.5, -1, 2.5, -1
3352205.96739, 5074617.42653, 184.528786827, 1.56445652681, 2.5, -1, 2.5, -1
3352205.94566, 5074617.47834, 184.528351111, 1.56449291695, 2.5, -1, 2.5, -1
3352205.94566, 5074617.47834, 184.528351111, 1.56449291695, 2.5, -1, 2.5, -1
3352205.90223, 5074617.58195, 184.527157607, 1.56466105044, 2.5, -1, 2.5, -1
3352205.88058, 5074617.63371, 184.526551512, 1.56468787, 2.5, -1, 2.5, -1
3352205.859, 5074617.68507, 184.525991054, 1.56470096332, 2.5, -1, 2.5, -1
3352205.83738, 5074617.73675, 184.525435494, 1.56472454589, 2.5, -1, 2.5, -1
3352205.81578, 5074617.78838, 184.524835115, 1.56476906777, 2.5, -1, 2.5, -1
3352205.79417, 5074617.83995, 184.524350995, 1.56481486579, 2.5, -1, 2.5, -1
3352205.7725, 5074617.89181, 184.523866386, 1.56483210427, 2.5, -1, 2.5, -1
3352205.75086, 5074617.94325, 184.523463963, 1.56484160484, 2.5, -1, 2.5, -1
3352205.72922, 5074617.99466, 184.522963306, 1.56486320362, 2.5, -1, 2.5, -1
